(2.3841139056607843, -1.3987878974190555, -0.04404829028205711, -0.887111060683654, 0.669782594703288, -0.8622213591172416),-0.0196168061841,0.0404441674972,-0.591075467749
(2.3838593607237946, -1.441292657882823, -0.045018034586638445, -0.8857184937495888, 0.3230902932682207, -0.8622051564451692),-0.00538617108507,-0.00449543007288,-0.59104481223
(2.3414017318197353, -1.352437798657324, -0.1704608411051534, -0.8867469439783381, 0.6708835135400434, -0.8622051564451692),-0.036620401927,0.0382707842713,-0.582062802206
(2.303689133728908, -1.19239367140625, -0.42596224707403624, -1.0531703292815184, 0.2995445510373073, -0.8622051564451692),0.0166992013122,-0.00396278794372,-0.613461845538
(2.372761092814071, -1.3568245746491323, -0.15867566299020147, -0.6993284310151914, 0.2992367002679246, -0.8622051564451692),0.0226927765712,0.00486746306212,-0.604001406538
(2.3632588616066896, -1.3653381999798282, -0.24691772245728674, -0.6996277370322161, 0.5941660783570714, -0.8621727511010233),-0.0504275451264,0.0241205170384,-0.578703432676
(2.3474640238934574, -1.2272023991245042, -0.24653118486508613, -0.6991826069665364, 0.5935989728502994, -0.8621727511010233),0.0442715657131,0.0401554186273,-0.625259422459
(2.347826337372383, -1.2232722189057967, -0.24665374353845154, -0.1849164945584472, -0.19983140132630517, -2.2053332319478187),0.114211061096,-0.0715555808858,-0.676353070129
(2.4390059125239887, -1.2877283914506936, -0.2492518723652392, -0.18690856035920503, 0.27015309564489576, -2.119805857478224),0.0701530272197,-0.0296302213466,-0.630988292758
(2.5624903752528234, -1.3848517586601579, -0.24882356575450182, -0.1849651025746655, 0.4516201466459748, -2.119805857478224),-0.0375018339919,-0.0279976113952,-0.582014984606
(2.5691264464486676, -1.4913736471925694, 0.0005172199738900929, -0.1849651025746655, 0.4514581079410221, -2.119805857478224),-0.0188651406378,-0.0289828384937,-0.583944363682
(1.7179306251327735, -0.5677548346276841, -0.08173797453486534, -1.8535558802087344, 1.5114139172142302, -1.391255667829543),0.0741171135118,0.0831974384102,-0.821442170294
(1.7145984481494632, -0.5030831377820892, -0.08032106204744223, -1.853102193406472, 1.2055051555248713, -0.47428327439762086),0.106550804744,0.0682953366507,-0.823399670507
(1.4090807357273896, -0.49223405226818445, -0.4340812238891157, -1.8535882855528794, 1.389255920424018, -0.09998007378553542),-0.00319197875498,0.0950838640421,-0.843360276091
(1.206983068461305, -0.4918246008379648, -0.43407179629885684, -1.8535882855528794, 1.3892883257681636, -0.0998828577530988),-0.0756284030777,0.104316099472,-0.812375878799
(1.093857450161327, -0.4921734216775433, -0.43410007906963344, -1.8542278476834326, 1.6366077338891547, -0.0998828577530988),-0.141927119128,0.106947573654,-0.820660004366
(0.6990430856552569, -0.49154713567136943, -0.4342509205137755, -1.854017212946487, 1.0580123395044438, 1.4816335976920723),-0.1914000865,0.11827581521,-0.797673586948
(0.6408094742184832, -1.1351621520939223, -0.4366982015048345, -1.3716207141613728, 1.654226761582431, 1.482289374478923),-0.155091873707,0.140099767491,-0.707774053254
(0.6408000466282243, -1.4363361678179807, -0.4368908183591, -0.9202598102685624, 1.654226761582431, 1.4823055771509956),-0.0391292311942,0.0852580379721,-0.628432070119
